18B0168A-512E-448B-801B-470295217B67,D5D36093-9656-43FE-BFCC-C1ED1873EECB,EKOLOGI PESISIR,2.0,BIO40411
7A2D9FFF-A7A6-4C6F-A495-5108F9566EA8,D5D36093-9656-43FE-BFCC-C1ED1873EECB,INTELLIGENT SYSTEM,4.0,IKI30310I
0F1E1495-9442-4DD4-84DF-60C72DE803D3,5028F1E9-E954-4F62-9244-BAB2C3E3A475,PRINSIP-PRINSIP SISTEM INFORMASI,3.0,IKI10400X
16BA79B5-0805-4FAB-A9C9-92F716B9482A,5028F1E9-E954-4F62-9244-BAB2C3E3A475,SISTEM INFORMASI AKUTANSI & KEUANGAN,3.0,IKI32430X
51DEEA1D-90AE-4438-AAEC-9EFB7AC82EA4,D5D36093-9656-43FE-BFCC-C1ED1873EECB,MANAJEMEN SISTEM INFORMASI,2.0,IKI31450
CE06D102-E193-4D49-BF07-9F03A021C9C0,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Mpk Agama Budha,0.0,UIGE600014
0DEDC3AF-9769-4944-B8C2-AE882F9455C3,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Perolehan Informasi,3.0,CSC4601357
FCACAF05-AAEE-4A38-9718-0A6EC3B26DE0,D5D36093-9656-43FE-BFCC-C1ED1873EECB,PROBABILITAS TERAPAN,3.0,IKI20630
DA8EE519-5E05-496A-B51D-2A2A29AA4A2E,5028F1E9-E954-4F62-9244-BAB2C3E3A475,MANAJEMEN PROYEK TI,3.0,IKS31259
6AB6C101-16CA-46B7-9CA6-6CB74C1F997D,D5D36093-9656-43FE-BFCC-C1ED1873EECB,INTRODUCTION TO DIGITAL SYSTEM,4.0,IKI10201I
585F60D2-DB84-4AE1-AEE3-B67A67922719,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Sistem Tertanam,0.0,CSC4601551
AF85A8E5-D3C6-4BF9-BC27-C0277139903D,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Basis Data 2,4.0,IKI20430I
9B24C124-6FFE-4435-B530-1992E47F7AA6,5028F1E9-E954-4F62-9244-BAB2C3E3A475,TUGAS AKHIR,6.0,IKI40999
073A3B73-F477-4C22-BEBD-1995F28A1D4E,D5D36093-9656-43FE-BFCC-C1ED1873EECB,MPK Seni - Komik,1.0,UIGE600026
36E98BDA-F9E3-4EE0-9B47-3863F29C262F,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Penjaminan Mutu Perangkat Lunak,4.0,CSCE604126
62CC4400-E443-4343-B9F1-4D9A3ECB19E2,5028F1E9-E954-4F62-9244-BAB2C3E3A475,TEKNIK MULTIMEDIA,3.0,IKI42500
500D07D8-DC47-4D3D-8E0C-562A88CAC5A6,D5D36093-9656-43FE-BFCC-C1ED1873EECB,TOPIK KHUSUS PENGOLAHAN CITRA,3.0,IKI40950
C0648AF1-7953-4C20-87BC-5D1FB5EA635B,5028F1E9-E954-4F62-9244-BAB2C3E3A475,PRINSIP-2 SISTEM INFORMASI,4.0,IKI10400
892A6FD5-B533-4E59-80AC-6449F75BCC2B,5028F1E9-E954-4F62-9244-BAB2C3E3A475,MPK Seni Musik dan Vokal,0.0,UIGE600028
14357E2C-0B9C-41DC-89CA-86CC762BF644,D5D36093-9656-43FE-BFCC-C1ED1873EECB,REKAYASA PERANGKAT LUNAK,3.0,IKI20700
44771670-2DD1-405D-A7E9-966630668D3A,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Komputasi Ubiquitous &amp; Net-Sentris,3.0,CSCE604157
8E207989-32C0-4939-8EB9-966EDE0F7ECC,5028F1E9-E954-4F62-9244-BAB2C3E3A475,MPK Agama Islam,2.0,UIGE600010
3E9F2B36-4410-4393-B73C-9EBEA2DB8D7C,5028F1E9-E954-4F62-9244-BAB2C3E3A475,STATISTIKA & PROBABILITAS,4.0,IKI20102
EB9140A6-0591-4005-9463-9EC03A904FF7,D5D36093-9656-43FE-BFCC-C1ED1873EECB,TKBM Arsitektur &amp;amp; Komputasi Awan,3.0,CSCE604255
414D99F7-9871-4619-A227-AF180B1CA3DD,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Komputer &amp;amp; Masyarakat,3.0,CSGE614093
B4CE3901-5380-4E90-9533-C0FE887C3203,D5D36093-9656-43FE-BFCC-C1ED1873EECB,IT PROJECT,4.0,IKI20730I
A31644B7-EB95-43C5-841B-E90FC4E12BEC,D5D36093-9656-43FE-BFCC-C1ED1873EECB,DISCRETE MATH.II,4.0,IKI10610I
59109DDF-8C60-4645-91B5-EDECC0D67475,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Basis Data Lanjut,0.0,CSC4601754
50D6446B-3BD3-4F40-8400-193D770AC10A,5028F1E9-E954-4F62-9244-BAB2C3E3A475,REKAYASA PERANGKAT LUNAK,3.0,IKI30202
DFAD1CEA-0102-4D5B-ACE0-322E040B36E1,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Struktur Data & Algoritma,4.0,CSF1600400
4A8AC149-E357-4174-8C7D-61D363591AC4,5028F1E9-E954-4F62-9244-BAB2C3E3A475,ELECTRONIC COMMERCE,3.0,IKI42430
FEF94C61-AADA-4165-8551-BD05F76E8D4D,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Jejaring Semantik,3.0,CSC4601361
D2B11B85-F06D-45BB-83CA-BD202FFB1D19,D5D36093-9656-43FE-BFCC-C1ED1873EECB,MPKT TERINTEGRASI,6.0,UUI11001
C4AD2E1F-E6C3-44D7-A10E-C460B5A237FD,D5D36093-9656-43FE-BFCC-C1ED1873EECB,MAKRO EKONOMI I,3.0,EIE22101
2136468F-5E72-4648-99AC-CD285DB492E0,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Statistika Probabilitas,0.0,CSF2600102
F5AAF702-8EBE-433C-B134-0916E3240E67,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Komputasi Ubiquitous & Net-Sentris,3.0,CSC4601557
03CDBEAB-6928-4091-8ACB-1C5357562603,D5D36093-9656-43FE-BFCC-C1ED1873EECB,TOPIK DALAM PENGOLAHAN CITRA,4.0,IKI80360
3876B1BA-32DF-43C7-A505-285046437FA5,D5D36093-9656-43FE-BFCC-C1ED1873EECB,MACHINE LEARNING (SYARAT: SISTEM CERDAS),3.0,IKI32310
ED11DB2C-6E7C-492F-93BF-40031F3E5E6A,D5D36093-9656-43FE-BFCC-C1ED1873EECB,MPK TERINTEGRASI,6.0,UUI12020
8D8EBC57-6120-44DA-8906-89C6A1C52619,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Sistem Operasi,0.0,IKI20230I
6571B18E-852B-4336-BD5B-89C7243DAFA8,5028F1E9-E954-4F62-9244-BAB2C3E3A475,MANAJEMEN PENGETAHUAN,3.0,IKI30420
B04876C8-2E00-4C55-85B1-9276368B51B6,D5D36093-9656-43FE-BFCC-C1ED1873EECB,BASISDATA I,3.0,IKI20430
47789349-AA76-4EAD-AE34-9279876DA7C0,D5D36093-9656-43FE-BFCC-C1ED1873EECB,KERJA PRAKTIK,2.0,IKI40900
1DDB384C-8F8B-482D-BBD3-AF2C9A476A18,D5D36093-9656-43FE-BFCC-C1ED1873EECB,"PERKEMBANGAN SOSIAL,EMOSI & KEPRIBADIAN",2.0,PSY31115
50404A35-EEC2-4EE5-8BDE-AF3FCFECDB9A,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Forensik Digital,4.0,CSCE604156
723CD6FD-993E-4772-8D9F-C86C3171623F,D5D36093-9656-43FE-BFCC-C1ED1873EECB,PSIKOLOGI KONSUMEN,2.0,PSK31400
DF3668B0-C035-44E2-B685-C8738DF05798,D5D36093-9656-43FE-BFCC-C1ED1873EECB,MPK AGAMA KRISTEN PROTESTAN,2.0,UUI12021
59108C48-0B9B-48A0-AA2F-C87B1DEE9689,5028F1E9-E954-4F62-9244-BAB2C3E3A475,E-Dagang,3.0,CSIE604160
48F0E65B-687C-480A-B71F-C87F273B05B7,D5D36093-9656-43FE-BFCC-C1ED1873EECB,LOGIKA KOMPUTASIONAL,3.0,IKO41454
3353CCF2-6FCF-4446-9694-7F29C6552633,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Robotika,3.0,CSC4602360
B4026060-E103-4B69-9CE4-86EBD7113AF3,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Game Development,3.0,CSCE604121
7BF62652-69B8-429B-AD82-8C4EA1725027,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Matematika Dasar 1,0.0,UIST601110
79078CCB-0FB7-4778-B31B-26CC1B0BB1B2,D5D36093-9656-43FE-BFCC-C1ED1873EECB,RANCANG BANGUN PERANGKAT LUNAK,3.0,IKI31704X
95D130F4-2987-4916-8732-33CE7BB07CDD,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Mpk Agama Budha,0.0,UIGE600014
AFA392DB-4312-480F-BBBE-6383A0407EB6,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Sistem Informasi Akuntansi dan Keuangan,0.0,CSI3602606
A139EAE9-E3C9-4E5A-A741-812D6370472C,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Matematika Diskret  2,3.0,CSGE601011
FEDA3DF0-9DBB-488B-B326-81301F64D161,D5D36093-9656-43FE-BFCC-C1ED1873EECB,BASIS DATA II,4.0,IKI20420
6770790E-3BA1-466E-BEFB-AE2B39BE5A53,D5D36093-9656-43FE-BFCC-C1ED1873EECB,DASAR-DASAR PENULISAN,3.0,SIK30024
5B3B45CC-5054-4028-89C0-D9B9523E5FF3,D5D36093-9656-43FE-BFCC-C1ED1873EECB,PENGANTAR ORGANISASI KOMPUTER,3.0,IKO21502
39CBC988-3025-4D34-8CC5-E1A8AB62E073,D5D36093-9656-43FE-BFCC-C1ED1873EECB,WEB DESIGN AND PROGRAMMING,4.0,IKI10830I
1D30479C-0C70-4C74-A617-09D82B0C4633,5028F1E9-E954-4F62-9244-BAB2C3E3A475,ADMINISTRASI BISNIS,3.0,IKS12600
C5247738-379D-401C-8A83-09DBB60BD350,D5D36093-9656-43FE-BFCC-C1ED1873EECB,SEJARAH JEPANG KONTEMPORER II,2.0,SJN10302
612BBACE-7C5E-4175-AB94-09EEE80E8538,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Fisika Dasar,3.0,UIST601111
04AE8D2C-504A-45B9-9A0E-1BE95D79E1C3,D5D36093-9656-43FE-BFCC-C1ED1873EECB,KALKULUS I,4.0,IKI10040
8A47CA0B-3F76-4BCC-B43A-1BFE569AA87A,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Basis Data,0.0,CSF2600700
94C5F70C-6FF4-4FD1-9904-5A20ACBC4DB7,D5D36093-9656-43FE-BFCC-C1ED1873EECB,CUSTOMER RELATIONSHIP MANAGEMENT,3.0,IKS31603
1ECD6BD1-35C9-4215-BA21-6CF9035DCFE5,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Robotika,3.0,CSCE604232
6CE210FE-13BD-47D1-8482-86314601F2FB,D5D36093-9656-43FE-BFCC-C1ED1873EECB,LOGIC PROGRAMMING,3.0,IKI30820
D013BD58-82DC-4E38-86F2-864964E91982,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Komputer & Masyarakat,3.0,CSF4610903
00D69E85-D319-4C7F-934A-A15168002C3F,D5D36093-9656-43FE-BFCC-C1ED1873EECB,LAYANAN & APLIKASI WEB,3.0,IKO32751
841AB44A-A436-42BE-9BA6-C2A99BFCF38E,D5D36093-9656-43FE-BFCC-C1ED1873EECB,PEMROGRAMAN DEKLARATIF,3.0,IKO22203
FAF817BF-3E07-4D62-AC7F-DF72BEBA8B39,D5D36093-9656-43FE-BFCC-C1ED1873EECB,WAYANG,2.0,SJA10604
07395C67-C942-4788-B4D4-04F9570F4405,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Technopreneurship,0.0,CSI4602950
6052BE01-D4C6-452B-AF59-27CF4CDEEAEE,5028F1E9-E954-4F62-9244-BAB2C3E3A475,MPK Terintegrasi B,6.0,UIGE600002
C6A1737A-277B-43D5-853B-4C5A5719B754,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Kecerdasan Artifisial &amp;amp;  Sains Data Dasar,4.0,CSGE603130
420E1F39-8132-4F58-92D8-55294440C1AB,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Sistem Informasi Akuntansi Keuangan,3.0,CSIM602266
2A663B0E-EA63-4E70-A3B1-7B667880B2A7,D5D36093-9656-43FE-BFCC-C1ED1873EECB,JARINGAN KOMPUTER,4.0,IKO31503
E9BCCF0B-E4DD-4A93-81AE-84213102E6C4,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Sistem Cerdas,4.0,CSC3601300
6871453D-8D19-48EB-8A0A-8DB05B814E75,D5D36093-9656-43FE-BFCC-C1ED1873EECB,PENGANTAR SEJARAH BARAT,3.0,SSH10603
32EDB1FB-BFFF-4ADA-9E6B-94D936446B3F,D5D36093-9656-43FE-BFCC-C1ED1873EECB,RANCANGAN SISTEM DIJITAL,3.0,IKO42553
108C90EC-F28D-4808-AEDD-9BFD2E851DEE,D5D36093-9656-43FE-BFCC-C1ED1873EECB,ENTERPRISE RESOURCE PLANNING,3.0,IKS22602
7FD59A5C-C4E2-458E-BD80-9C0847777ACD,D5D36093-9656-43FE-BFCC-C1ED1873EECB,TOPIK KHUSUS TEORI PERMAINAN,3.0,IKI40932
421D99C1-2DB6-40AD-B3D8-ABA6390ADBF6,D5D36093-9656-43FE-BFCC-C1ED1873EECB,MPK OLAHRAGA / SENI,1.0,BJN20635
2E633605-CD5F-4564-B17C-ABA9B94000D3,5028F1E9-E954-4F62-9244-BAB2C3E3A475,MPK Olahraga Bola Basket,1.0,UIGE600040
24D156A8-83D3-44AC-A76A-BE3213CD2B99,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Proyek Perangkat Lunak,0.0,IKI20730I
EBCB8407-A8B2-4C8E-8E9E-BE43168BD3DD,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Dasar-Dasar Audit SI,0.0,CSI4601851
746FAA3A-D0CB-49B2-8A20-BE4786E26E37,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Simulasi &amp;amp; Pemodelan,3.0,CSCE604111
37B1A77B-FC67-4E63-8175-C6B02C3FBD06,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Sistem Informasi Kesehatan,3.0,CSIE604161
A8C9E7B1-1834-417B-90BD-C6B0498F4623,D5D36093-9656-43FE-BFCC-C1ED1873EECB,APROKSIMASI & SISTEM NONLINIER,3.0,IKO41153
DB47AFB7-8963-40E0-A6F3-E183E2F0393E,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Struktur Data dan Algoritma,4.0,IKI10100I
DA8790B5-F671-456E-AECA-F3859CF2E22D,D5D36093-9656-43FE-BFCC-C1ED1873EECB,SISTEM OPERASI,4.0,IKI20505
AE379A7D-1C59-4CA0-AE53-0CC8D177A791,5028F1E9-E954-4F62-9244-BAB2C3E3A475,RISET OPERASI,3.0,IKS22403
2C74B826-0B8B-4068-A997-28862A78620F,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Jaringan Komputer,4.0,CSCM603154
041841B8-2BC0-457B-98EA-33356346E040,D5D36093-9656-43FE-BFCC-C1ED1873EECB,CALCULUS,4.0,IKI10010I
9810AA27-85A4-4AD5-86E8-44EFC9678F96,D5D36093-9656-43FE-BFCC-C1ED1873EECB,FISIKA DASAR I,3.0,FSK10111
96FCFB0D-C49A-4366-9AC6-607F8A426245,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Teknologi Mobile,3.0,CSI4601759
6B6BE20E-F4D0-41EB-9783-69085C61D16D,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Manajemen Hubungan Pelanggan,3.0,CSIE604163
78C1AC6A-BA3C-4778-9870-7E9579F3F4D1,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Basis Data Lanjut,3.0,CSCE604174
1C0BD8A6-B0DC-4016-B41F-87D5D12AB029,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Teknologi Mobile,0.0,CSI4601759
50C8A325-9C4B-4D96-B7A3-90D2E8F64181,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Layanan & Aplikasi Web,3.0,CSC4602751
691AC9A0-8B1D-4B90-B5A7-BF6C8C67118C,D5D36093-9656-43FE-BFCC-C1ED1873EECB,KALKULUS II,3.0,IKI20081
80A816FB-7A1B-48FD-B815-BF6E1860544E,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Sistem Informasi Perusahaan dan Akuntansi,4.0,CSIM602263
AC3D522A-3501-4DA9-B565-C71AF6B3B4F2,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Pengembangan Perangkat Lunak Open Source,3.0,CSI4602260
72089B91-427B-4BC1-BE3E-D62ECB9077A2,D5D36093-9656-43FE-BFCC-C1ED1873EECB,FISIKA II,3.0,IKI20060
961455E9-3878-448F-B0C7-D6375A989746,5028F1E9-E954-4F62-9244-BAB2C3E3A475,SUPPLY CHAIN MANAGEMENT,3.0,IKS31605
2CFDB79C-3CA9-4701-860E-DC605F90DD06,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Game Development,3.0,CSC4601251
9069F88E-EBF0-4674-AC68-F3B586750E4C,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Dasar-Dasar Arsitektur Komputer,4.0,CSI2601501
18E88112-E62F-48A7-94D6-F3B60BAEC471,D5D36093-9656-43FE-BFCC-C1ED1873EECB,RELIGION (CATHOLIC),2.0,UUI12022I
14C13C86-603A-4A20-BC4F-FA31275A8877,D5D36093-9656-43FE-BFCC-C1ED1873EECB,PENGOLAHAN SINYAL DIJITAL,3.0,IKO41552
9FAB6F0A-3BFC-4422-A165-13FECADB986F,5028F1E9-E954-4F62-9244-BAB2C3E3A475,MANAJEMEN PENGETAHUAN,3.0,IKS41850
48FB16DD-A709-48D6-BE49-2C166C62F0B7,D5D36093-9656-43FE-BFCC-C1ED1873EECB,METODOLOGI PENELITIA,3.0,IKI40020
577AB795-3683-4EB5-8B6B-3727326651BE,5028F1E9-E954-4F62-9244-BAB2C3E3A475,KOPERASI,2.0,FEUI10002
817427A4-49CB-4C05-A457-733D05B09691,D5D36093-9656-43FE-BFCC-C1ED1873EECB,GRAFIKA KOMPUTER,3.0,IKI30500
8F75B4DB-CFA4-4EC4-B6EF-9DDD77DB3CFC,5028F1E9-E954-4F62-9244-BAB2C3E3A475,DESAIN & PEMROGRAMAN BERORIENTASI OBJEK,4.0,IKI10830
3BB3E842-A63B-49DA-AB55-9DE4336AC000,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Perolehan Informasi,0.0,CSC4601357
210E2F11-0586-4A25-B2CC-BEA9D942564A,D5D36093-9656-43FE-BFCC-C1ED1873EECB,TK: LOGIKA KOMPUTASIONAL,4.0,IKI40980
9487F751-970F-4259-927A-DF3647537071,5028F1E9-E954-4F62-9244-BAB2C3E3A475,GAME DEVELOPMENT,3.0,IKO41251
F6BDA424-578F-48BA-B13D-DF39EB74E8E7,D5D36093-9656-43FE-BFCC-C1ED1873EECB,KEWIRAAN,2.0,MIA00050
0BF4A738-0BE3-41A2-B5BD-E4D6A2314BA8,5028F1E9-E954-4F62-9244-BAB2C3E3A475,CUSTOMER RELATIONSHIP MANAGEMENT,3.0,IKS31603
D87C5DAB-2503-4F6C-B56C-F3D19EEE7B86,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Sistem Operasi,4.0,CSCM602055
EF9B5E2B-CA6E-496D-8801-24DFC70CA2DF,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Layanan &amp;amp; Aplikasi Web,3.0,CSCE604271
12140A5F-917C-4A95-89EB-24E0F921B660,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Pengelolaan Data Besar,3.0,CSIE604273
D424F3B2-D300-4B6D-850F-47E0574ABD05,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Pemrograman Lanjut,4.0,CSCM602023
257BF961-6505-42CE-B92E-47F021CBD290,5028F1E9-E954-4F62-9244-BAB2C3E3A475,KOMPUTER & MASYARAKAT,3.0,IKI40020X
CA1E7A11-0264-40C1-9C08-A98C44DB01DA,D5D36093-9656-43FE-BFCC-C1ED1873EECB,TKBM Teknologi Perangkat Lunak,3.0,CSCE604227
DAB3AB03-790F-4B68-919E-DF9447EAA25A,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Administrasi Sistem,3.0,CSIE604274
33665EF2-EB1F-464D-AD75-E75FD9CA736A,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Tugas Akhir,6.0,CSF4600999
DBB0FDF4-ACE2-4EA1-9FE0-05B25816C3C5,5028F1E9-E954-4F62-9244-BAB2C3E3A475,Technopreneurship,0.0,CSI4602950
B71369A1-84FE-447D-946D-29D455CEB123,D5D36093-9656-43FE-BFCC-C1ED1873EECB,MPK Agama Islam,2.0,UIGE600010
D11B2CA8-E187-4464-8BC1-29EAFEB69601,5028F1E9-E954-4F62-9244-BAB2C3E3A475,STRUKTUR DATA DAN AL,3.0,IKI20100
18656ACC-19E8-4E3B-8A1A-34D1FDA07E39,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Metode Formal,4.0,CSCE604225
CF59389D-19D7-4E9D-AB1F-3C7E42B23F30,5028F1E9-E954-4F62-9244-BAB2C3E3A475,METODOLOGI PENELITIAN,3.0,IKI40010X
3748A360-BB83-4726-AD80-3C95AB43F29A,D5D36093-9656-43FE-BFCC-C1ED1873EECB,TEORI INFORMASI,3.0,IKI30250
1FB2B342-F619-48B0-9938-5755FCAB4AF9,D5D36093-9656-43FE-BFCC-C1ED1873EECB,PSIKOLOGI WANITA (T & P) (P),2.0,PSY31514
41DEF050-8656-4EA2-AB3C-705DCA5033D9,D5D36093-9656-43FE-BFCC-C1ED1873EECB,PHOTOGRAPHY,3.0,AIF200812I
06616FC5-349F-4246-A770-79694681BF96,5028F1E9-E954-4F62-9244-BAB2C3E3A475,MANAJEMEN TEKNOLOGI INFORMASI,3.0,IKI42400X
C712EC81-4108-462B-8936-79709784C172,D5D36093-9656-43FE-BFCC-C1ED1873EECB,Kriptografi & Keamanan Informasi,4.0,CSC4602453
